posx,posy,posz
7.849232,0.7511,4.178494
7.3973417,0.75110006,4.573157
6.8701363,0.7511001,5.0335975
6.342931,0.7511001,5.494038
5.8157253,0.75110006,5.9544787
5.2885203,0.75110006,6.414919
4.761315,0.7511001,6.8753595
4.5353694,0.7511,7.0726914
4.5353694,0.7511,7.0726914
4.5353694,0.7511,7.0726914
4.5353694,0.7511,7.0726914
4.5353694,0.7511,7.0726914
4.5353694,0.7511,7.0726914
4.5353694,0.7511,7.0726914
4.5353694,0.7511,7.0726914
4.1587944,0.7511001,7.4015775
3.6867068,0.7511001,7.917394
3.2215626,0.75110006,8.440453
2.7561252,0.75110006,8.963252
2.2242093,0.75110006,9.560748
1.7587825,0.7511001,10.083557
1.2933558,0.7511001,10.606366
0.8944187,0.75110006,11.054487
0.62846065,0.7511,11.353235
0.62846065,0.7511,11.353235
0.62846065,0.7511,11.353235
0.62846065,0.7511,11.353235
0.62846065,0.7511,11.353235
0.62846065,0.7511,11.353235
0.62846065,0.7511,11.353235
0.62846065,0.7511,11.353235
0.62846065,0.7511,11.353235
0.62846065,0.7511,11.5532255
0.6011834,0.75110006,12.252659
0.5739061,0.7511,12.952092
0.5466289,0.75110006,13.6515255
0.51935166,0.7511,14.350959
0.50386953,0.7511,15.050264
0.50386953,0.7511,15.050264
0.50386953,0.7511,15.050264
0.50386953,0.7511,15.050264
0.50386953,0.7511,15.050264
0.50386953,0.7511,15.050264
0.50386953,0.7511,15.050264
0.50386953,0.7511,15.050264
0.50386953,0.7511,15.050264
0.50386953,0.7511,15.050264
0.50386953,0.7511,15.050264
0.50386953,0.7511,15.250255
0.5038663,0.7511,15.85021
0.5038664,0.75110006,16.550148
0.5038667,0.7511,17.249968
0.50386673,0.75110006,17.949858
0.5055402,0.7511,18.648998
0.5033856,0.7511,18.94852
0.5033856,0.7511,18.94852
0.5033856,0.7511,18.94852
0.5033856,0.7511,18.94852
0.5033856,0.7511,18.94852
0.5033856,0.7511,18.94852
0.5033856,0.7511,18.94852
0.5033856,0.7511,18.94852
0.5033856,0.7511,18.94852
0.5033856,0.7511,18.94852
0.70337564,0.7511,18.94852
1.1181252,0.75110006,19.38205
1.6019998,0.75110006,19.887833
2.154999,0.75110006,20.46587
2.6388733,0.75110006,20.971653
3.0536227,0.75110006,21.405182
3.0536227,0.7511,21.405182
3.0536227,0.7511,21.405182
