posx,posy,posz
6.320084,0.7511,8.079191
6.320084,0.7511,8.079191
6.320084,0.7511,8.079191
6.320084,0.7511,8.079191
6.320084,0.7511,8.079191
6.320084,0.7511,8.079191
6.320084,0.7511,8.079191
6.320084,0.7511,8.079191
6.320084,0.7511,8.079191
6.320084,0.7511,8.079191
6.320084,0.7511,8.079191
6.5200744,0.7511,8.079191
6.5200744,0.7511,8.079191
5.927196,0.7511,8.130303
5.6314607,0.7511,8.179983
5.053575,0.7511,8.0187
4.47569,0.7511,7.857416
4.0904326,0.7511,7.7498937
4.0520825,0.7511,7.1511507
4.0137324,0.7511,6.5524077
3.9753823,0.7511,5.9536643
3.9306405,0.75110006,5.255131
3.8922904,0.75110006,4.656388
3.8539402,0.75110006,4.0576444
3.9360166,0.75110006,3.4633152
3.9633753,0.7511,3.2652054
3.9633753,0.7511,3.2652054
3.9633753,0.7511,3.2652054
3.9633753,0.7511,3.0652153
3.8847508,0.7511,3.5589695
3.878236,0.7511,4.158904
3.8706355,0.75110006,4.858828
3.8641207,0.75110006,5.4587626
3.857606,0.75110006,6.058697
3.8510911,0.75110006,6.658632
3.8445764,0.75110006,7.2585664
3.8424046,0.7511,7.4585447
3.8424046,0.7511,7.4585447
3.8424046,0.7511,7.4585447
3.8424046,0.7511,7.4585447
3.8424046,0.7511,7.4585447
3.8424046,0.7511,7.4585447
3.8424046,0.7511,7.4585447
3.8424046,0.7511,7.4585447
4.0423946,0.7511,7.4585447
4.0423946,0.7511,7.4585447
4.0204244,0.75110006,6.9590526
3.9896662,0.7511,6.2597637
4.0416093,0.7511,5.6620464
4.0935526,0.7511,5.064329
4.1609044,0.75110006,4.5689116
4.1799865,0.7511,4.0763087
4.179995,0.7511,3.4773214
4.179995,0.75110006,2.8805225
4.1991014,0.75110006,2.3689744
4.667378,0.75110006,2.0828083
5.2180614,0.7511001,1.8446653
5.7687445,0.75110006,1.6065224
6.3194275,0.7511001,1.3683795
6.961891,0.7511001,1.090546
7.420794,0.75110006,0.89209354
7.420794,0.7511,0.89209354
7.420794,0.7511,0.89209354
7.2208037,0.7511,0.89209354
6.7696304,0.7511001,1.1075407
6.2282224,0.75110006,1.3660772
