posx,posy,posz
1.3870105,0.7511001,13.803689
1.1689987,0.75110006,14.362648
0.91465175,0.7511001,15.014767
0.8783165,0.7511,15.107926
0.8783165,0.7511,15.107926
0.8783165,0.7511,15.107926
0.8783165,0.7511,15.107926
0.8783165,0.7511,15.107926
0.8783165,0.7511,15.107926
0.8783165,0.7511,15.107926
0.8783165,0.7511,15.107926
0.8783165,0.7511,15.107926
0.8783165,0.7511,15.107926
1.0783066,0.7511,15.107926
1.1805537,0.75110006,15.69912
1.299842,0.75110006,16.388845
1.4020892,0.75110006,16.980038
1.5384187,0.75110006,17.768297
1.5725011,0.7511,17.96536
1.5725011,0.7511,17.96536
1.5725011,0.7511,17.96536
1.5725011,0.7511,17.96536
1.5725011,0.7511,17.96536
1.5725011,0.7511,17.96536
1.5725011,0.7511,17.96536
1.5725011,0.7511,17.96536
1.5725011,0.7511,17.96536
1.7724911,0.7511,17.96536
1.7724911,0.7511,17.96536
1.5589098,0.7511,17.404694
1.3097316,0.75110006,16.750584
1.1317471,0.7511,16.283361
0.8825687,0.75110006,15.62925
1.0676324,0.7511001,15.058536
1.252696,0.75110006,14.487821
1.4377598,0.7511001,13.917106
1.6536674,0.7511001,13.251271
1.7741297,0.7511,13.111795
1.7741297,0.7511,13.111795
1.7741297,0.7511,13.111795
1.9741198,0.7511,13.111795
1.9253654,0.7511,13.024491
1.6611898,0.75110006,13.56317
1.3970141,0.7511001,14.10185
1.0888091,0.75110006,14.730309
0.91269207,0.7511,15.089428
0.91269207,0.7511,15.089428
0.91269207,0.7511,15.089428
0.91269207,0.7511,15.089428
0.91269207,0.7511,15.089428
0.91269207,0.7511,15.089428
0.91269207,0.7511,15.089428
0.91269207,0.7511,15.089428
0.91269207,0.7511,15.089428
0.91269207,0.7511,15.089428
1.1126821,0.7511,15.089428
0.9575282,0.7511,15.215615
1.4568771,0.75110006,15.240628
2.1559658,0.75110006,15.275645
2.7551844,0.75110006,15.30566
3.3544033,0.75110006,15.335676
4.0542397,0.75110006,15.342649
4.654203,0.75110006,15.345521
5.254166,0.75110006,15.348392
5.954123,0.75110006,15.351741
6.554086,0.75110006,15.354612
7.1540494,0.75110006,15.357483
7.454031,0.7511,15.358918
7.454031,0.7511,15.358918
7.454031,0.7511,15.358918
7.654021,0.7511,15.358918
7.654021,0.7511,15.358918
7.054051,0.7511,15.359089
6.354086,0.75110006,15.359287
5.754116,0.75110006,15.359457
5.1541457,0.75110006,15.359627
4.654171,0.7511,15.359769
4.154196,0.75110006,15.359911
4.154196,0.7511,15.359911
4.154196,0.7511,15.359911
4.154196,0.7511,15.359911
4.154196,0.7511,15.359911
4.154196,0.7511,15.359911
4.154196,0.7511,15.359911
4.154196,0.7511,15.359911
4.154196,0.7511,15.359911
4.154196,0.7511,15.359911
4.154196,0.7511,15.359911
4.154196,0.7511,15.359911
4.154196,0.7511,15.359911
4.154196,0.7511,15.359911
4.154196,0.7511,15.359911
4.154196,0.7511,15.359911
4.154196,0.7511,15.359911
3.954206,0.7511,15.359911
3.7076952,0.7511001,15.79489
3.3625803,0.7511001,16.403862
3.0667675,0.75110006,16.925838
2.7709546,0.7511001,17.447813
2.475142,0.75110006,17.96979
2.327404,0.7511,18.23048
2.327404,0.7511,18.23048
2.327404,0.7511,18.23048
2.327404,0.7511,18.23048
2.327404,0.7511,18.23048
2.327404,0.7511,18.23048
2.327404,0.7511,18.23048
2.327404,0.7511,18.23048
2.327404,0.7511,18.23048
2.327404,0.7511,18.23048
2.127414,0.7511,18.23048
2.020032,0.75110006,18.703138
2.020032,0.7511,19.037691
2.020014,0.75110006,19.628761
1.925269,0.75110006,20.203669
2.2393832,0.75110006,20.709505
2.5830574,0.75110006,21.20129
2.8694527,0.7511,21.61111
2.8694527,0.7511,21.61111
2.8694527,0.7511,21.61111
2.8694527,0.7511,21.61111
2.8694527,0.7511,21.61111
2.8694527,0.7511,21.61111
2.8694527,0.7511,21.61111
3.0694427,0.7511,21.61111
2.8829968,0.7511,21.538765
3.205507,0.7511,22.044682
3.5280173,0.7511,22.550598
3.6892724,0.7511,22.803555
4.101002,0.75110006,23.239952
4.512732,0.75110006,23.67635
4.924462,0.75110006,24.112747
4.924462,0.7511,24.112747
4.924462,0.7511,24.112747
4.924462,0.7511,24.112747
4.924462,0.7511,24.112747
4.924462,0.7511,24.112747
4.924462,0.7511,24.112747
4.924462,0.7511,24.112747
4.924462,0.7511,24.112747
4.924462,0.7511,24.112747
4.924462,0.7511,24.112747
4.924462,0.7511,24.112747
4.924462,0.7511,24.112747
5.124452,0.7511,24.112747
5.4499435,0.75110006,24.49226
6.2311225,0.7511,25.403093
6.2311225,0.7511,25.403093
6.2311225,0.7511,25.403093
6.431113,0.7511,25.403093
6.431113,0.7511,25.403093
6.431113,0.7511,25.403093
6.431113,0.7511,25.403093
6.431113,0.7511,25.403093
6.431113,0.7511,25.403093
6.431113,0.7511,25.403093
6.431113,0.7511,25.403093
6.431113,0.7511,25.403093
6.6311026,0.7511,25.403093
6.6311026,0.7511,25.403093
6.2947855,0.75110006,25.899937
5.9584684,0.7511001,26.396782
5.6221514,0.75110006,26.893627
5.453993,0.7511,27.14205
5.0509152,0.75110006,27.58645
4.647838,0.7511,28.030853
4.647838,0.7511,28.030853
4.647838,0.7511,28.030853
4.647838,0.7511,28.030853
4.647838,0.7511,28.030853
4.647838,0.7511,28.030853
4.647838,0.7511,28.030853
4.647838,0.7511,28.030853
4.647838,0.7511,28.030853
4.647838,0.7511,28.030853
4.447848,0.7511,28.030853
4.447848,0.7511,28.030853
4.1676435,0.7511,27.500334
3.9808404,0.7511,27.146656
4.2051053,0.75110006,26.590176
4.4293694,0.7511001,26.033697
4.653634,0.75110006,25.477217
4.8778987,0.7511001,24.920738
5.0274086,0.7511,24.549751
5.0274086,0.7511,24.549751
5.0274086,0.7511,24.549751
4.8274183,0.7511,24.549751
4.8274183,0.7511,24.549751
4.8274183,0.7511,24.549751
4.8274183,0.7511,24.549751
4.8274183,0.7511,24.549751
4.8274183,0.7511,24.549751
4.8274183,0.7511,24.549751
4.8274183,0.7511,24.549751
4.8274183,0.7511,24.549751
4.8274183,0.7511,24.549751
4.8274183,0.7511,24.549751
4.8274183,0.7511,24.549751
4.8274183,0.7511,24.549751
4.8274183,0.7511,24.549751
4.8274183,0.7511,24.549751
4.8274183,0.7511,24.549751
4.906064,0.7511,24.487995
4.7025347,0.7511001,24.944668
4.4175935,0.7511001,25.584011
4.173358,0.75110006,26.132019
3.9291227,0.7511001,26.680029
3.9158902,0.7511,27.279852
3.902658,0.7511,27.879677
4.0283923,0.7511,28.350185
4.0200167,0.75110006,28.93376
4.0200167,0.7511,29.025656
4.0200167,0.7511,29.025656
4.0200167,0.7511,29.025656
4.0200167,0.7511,29.025656
4.0200167,0.7511,29.025656
4.0200167,0.7511,29.025656
4.0200167,0.7511,29.225647
4.0200167,0.75109994,28.685612
4.0200086,0.75110006,29.28245
4.020009,0.75110006,29.875256
3.8984087,0.7511,30.461721
4.2685637,0.7511,30.933897
4.638719,0.7511,31.40607
4.947181,0.7511,31.799551
4.9691586,0.75110006,32.29904
4.98674,0.7511,32.698635
4.98674,0.7511,32.698635
4.98674,0.7511,32.698635
4.98674,0.7511,32.698635
4.98674,0.7511,32.698635
4.98674,0.7511,32.698635
4.98674,0.7511,32.698635
4.98674,0.7511,32.698635
4.98674,0.7511,32.698635
4.98674,0.7511,32.698635
4.98674,0.7511,32.698635
4.98674,0.7511,32.698635
5.0638103,0.75110006,32.306152
4.697307,0.75110006,31.831135
4.330805,0.75110006,31.356121
4.025386,0.75110006,30.960274
3.690599,0.7511001,31.331614
3.2888553,0.75110006,31.77722
2.8871114,0.7511001,32.222828
2.5523248,0.75110006,32.594166
2.1505811,0.7511001,33.039776
2.1505811,0.7511,33.039776
2.1505811,0.7511,33.039776
2.1505811,0.7511,33.039776
2.1505811,0.7511,33.039776
2.1505811,0.7511,33.039776
2.1505811,0.7511,33.039776
1.950591,0.7511,33.039776
1.8629433,0.7511,32.44624
1.589374,0.75110006,32.98021
1.3158045,0.7511001,33.51418
1.0422353,0.75110006,34.04815
0.90545064,0.7511,34.315136
1.0951004,0.75110006,34.884342
1.3163586,0.75110006,35.54842
1.5376168,0.75110006,36.212494
1.7272664,0.75110006,36.7817
1.7272664,0.7511,36.7817
1.7272664,0.7511,36.7817
1.7272664,0.7511,36.7817
1.7272664,0.7511,36.7817
1.7272664,0.7511,36.7817
1.7272664,0.7511,36.7817
1.7272664,0.7511,36.7817
1.7272664,0.7511,36.7817
1.7272664,0.7511,36.7817
1.7272664,0.7511,36.7817
1.7272664,0.7511,36.7817
1.7272664,0.7511,36.7817
1.9272565,0.7511,36.7817
2.4067822,0.7511,37.142284
2.8863082,0.7511,37.502865
3.6055963,0.7511,38.043736
3.6055963,0.7511,38.043736
3.6055963,0.7511,38.043736
3.6055963,0.7511,38.043736
3.6055963,0.7511,38.043736
3.6055963,0.7511,38.043736
3.6055963,0.7511,38.043736
3.6055963,0.7511,38.043736
3.6055963,0.7511,38.043736
3.6055963,0.7511,38.043736
3.6055963,0.7511,38.043736
3.8055863,0.7511,38.043736
3.8055863,0.7511,38.043736
4.3045697,0.75110006,38.07521
5.0031466,0.7511,38.119274
5.601927,0.7511,38.157043
6.376321,0.7511,38.079956
6.376321,0.7511,38.079956
6.376321,0.7511,38.079956
6.376321,0.7511,38.079956
6.376321,0.7511,38.079956
6.376321,0.7511,38.079956
6.376321,0.7511,38.079956
6.376321,0.7511,38.079956
6.376321,0.7511,38.079956
6.376321,0.7511,38.079956
6.576311,0.7511,38.079956
6.576311,0.7511,38.079956
5.9773655,0.7511,38.092754
5.2786565,0.75110006,38.13465
4.6797395,0.75110006,38.17018
4.0816784,0.75110006,38.179996
3.548757,0.75110006,37.90439
3.0158355,0.75110006,37.628784
2.4829142,0.75110006,37.353176
2.0388126,0.75110006,37.123505
1.4430386,0.75110006,37.052673
1.2444471,0.7511,37.029064
1.2444471,0.7511,37.029064
1.2444471,0.7511,37.029064
1.0444571,0.7511,37.029064
1.5440627,0.75110006,37.009846
2.0748188,0.7511,37.2896
2.6055753,0.7511,37.56935
3.1363316,0.7511,37.849106
3.5786283,0.7511,38.082233
4.1779757,0.7511,38.109562
4.777323,0.7511,38.13689
5.3766704,0.7511,38.16422
6.075745,0.75110006,38.179996
6.39161,0.75110006,38.023827
6.39161,0.7511,38.023827
6.39161,0.7511,38.023827
6.5916004,0.7511,38.023827
6.5916004,0.7511,38.023827
6.5916004,0.7511,38.023827
6.5916004,0.7511,38.023827
6.5916004,0.7511,38.023827
