posx,posy,posz,tick,turn
68.0,0.7511,5.0,1,1
68.0,0.7511,5.0,1,2
68.0,0.7511,5.0,1,3
68.0,0.7511,5.0,1,4
68.0,0.7511,5.0,1,5
68.0,0.7511,5.0,1,6
68.0,0.7511,5.0,1,7
68.203804,0.7511,5.669639,1,8
68.65995,0.75110006,6.670542,1,9
68.99169,0.7511,7.3984723,1,10
69.163864,0.7511,6.7200127,1,11
69.314575,0.7511,6.0549746,1,12
70.30276,0.7511,5.901996,1,13
70.99399,0.7511,5.820015,1,14
70.99399,0.7511,5.820015,1,15
70.99399,0.7511,5.820015,1,16
70.99399,0.7511,5.820015,1,17
70.99399,0.7511,5.820015,1,18
70.99399,0.7511,5.820015,1,19
70.99399,0.7511,5.820015,1,20
70.99399,0.7511,5.820015,1,21
70.99399,0.7511,5.820015,1,22
70.99399,0.7511,5.820015,1,23
71.01977,0.7511,5.9166303,1,24
70.03964,0.75110006,6.114748,1,25
69.64759,0.7511,6.1799803,1,26
69.40645,0.7511,6.1850038,1,27
69.17999,0.75110006,6.847156,1,28
69.17999,0.7511,7.4315004,1,29
69.18422,0.7511,7.594714,1,30
69.18422,0.7511,7.594714,1,31
69.18422,0.7511,7.594714,1,32
69.18422,0.7511,7.594714,1,33
69.18422,0.7511,7.594714,1,34
69.18422,0.7511,7.594714,1,35
69.18422,0.7511,7.594714,1,36
69.18422,0.7511,7.594714,1,37
69.18422,0.7511,7.594714,1,38
69.18422,0.7511,7.594714,1,39
69.084236,0.7511,7.593078,1,40
69.093346,0.75110006,8.592987,1,41
69.10245,0.75110006,9.5928955,1,42
69.112465,0.75110006,10.692795,1,43
69.11793,0.7511,11.29274,1,44
69.11793,0.7511,11.29274,1,45
69.11793,0.7511,11.29274,1,46
69.11793,0.7511,11.29274,1,47
69.11793,0.7511,11.29274,1,48
69.11793,0.7511,11.29274,1,49
69.11793,0.7511,11.29274,1,50
69.11793,0.7511,11.29274,1,51
69.11793,0.7511,11.29274,1,52
69.11793,0.7511,11.29274,1,53
69.11793,0.7511,11.29274,1,54
69.04738,0.7511,11.22187,1,55
68.3604,0.75110006,11.948472,1,56
67.67341,0.7511001,12.675074,1,57
66.98642,0.75110006,13.401673,1,58
66.98642,0.7511,13.401673,1,59
66.98642,0.7511,13.401673,1,60
66.98642,0.7511,13.401673,1,61
66.98642,0.7511,13.401673,1,62
66.98642,0.7511,13.401673,1,63
66.98642,0.7511,13.401673,1,64
66.98642,0.7511,13.401673,1,65
66.98642,0.7511,13.401673,1,66
67.05908,0.7511,13.470372,1,67
67.05908,0.7511,13.470372,1,68
67.05908,0.7511,13.470372,1,69
67.05908,0.7511,13.470372,1,70
67.05908,0.7511,13.470372,1,71
67.05908,0.7511,13.470372,1,72
67.05908,0.7511,13.470372,1,73
67.05908,0.7511,13.470372,1,74
67.05908,0.7511,13.470372,1,75
67.05908,0.7511,13.470372,1,76
67.05908,0.7511,13.470372,1,77
67.05908,0.7511,13.470372,1,78
67.05908,0.7511,13.470372,1,79
67.05908,0.7511,13.470372,1,80
67.05908,0.7511,13.470372,1,81
66.970955,0.7511,13.517621,1,82
66.9207,0.7511,13.873893,1,83
66.0468,0.7511,14.020016,1,84
65.503105,0.7511,14.020017,1,85
65.503105,0.7511,14.020017,1,86
65.503105,0.7511,14.020017,1,87
65.7031,0.7511,14.020017,1,88
66.386284,0.7511,14.172348,1,89
66.386284,0.7511,14.172348,1,90
66.386284,0.7511,14.172348,1,91
66.386284,0.7511,14.172348,1,92
66.386284,0.7511,14.172348,1,93
66.386284,0.7511,14.172348,1,94
66.386284,0.7511,14.172348,1,95
66.386284,0.7511,14.172348,1,96
66.386284,0.7511,14.172348,1,97
66.386284,0.7511,14.172348,1,98
66.43634,0.7511,14.085782,1,99
66.79346,0.75110006,14.353655,1,100
66.82001,0.75110006,15.137968,1,101
66.82001,0.7511,15.336982,1,102
66.81694,0.7511,15.590994,1,103
66.72716,0.75110006,16.68727,1,104
66.678185,0.7511,17.285236,1,105
66.678185,0.7511,17.285236,1,106
66.678185,0.7511,17.285236,1,107
66.678185,0.7511,17.285236,1,108
66.678185,0.7511,17.285236,1,109
66.678185,0.7511,17.285236,1,110
66.678185,0.7511,17.285236,1,111
66.678185,0.7511,17.285236,1,112
66.57852,0.7511,17.277075,1,113
66.59413,0.7511,17.976866,1,114
66.671486,0.7511,18.16129,1,115
67.592026,0.7511,18.551804,1,116
68.51257,0.7511,18.942316,1,117
68.88079,0.7511,19.098522,1,118
69.07994,0.7511,19.427917,1,119
69.07994,0.7511,19.427917,1,120
69.07994,0.7511,19.427917,1,121
69.07994,0.7511,19.427917,1,122
69.07994,0.7511,19.427917,1,123
69.07994,0.7511,19.427917,1,124
69.07994,0.7511,19.427917,1,125
69.07994,0.7511,19.427917,1,126
69.00312,0.7511,19.49193,1,127
69.00312,0.7511,19.49193,1,128
68.66277,0.7511,18.551685,1,129
68.42452,0.7511,17.893513,1,130
68.42452,0.7511,17.893513,1,131
68.42452,0.7511,17.893513,1,132
68.42452,0.7511,17.893513,1,133
68.42452,0.7511,17.893513,1,134
68.42452,0.7511,17.893513,1,135
68.42452,0.7511,17.893513,1,136
68.42452,0.7511,17.893513,1,137
68.42452,0.7511,17.893513,1,138
68.42452,0.7511,17.893513,1,139
68.42452,0.7511,17.893513,1,140
68.42452,0.7511,17.893513,1,141
68.42452,0.7511,17.893513,1,142
68.42452,0.7511,17.893513,1,143
68.42452,0.7511,17.893513,1,144
68.42452,0.7511,17.893513,1,145
68.42452,0.7511,17.893513,1,146
68.512794,0.7511,17.846525,1,147
68.9221,0.75110006,18.758871,1,148
69.05892,0.7511,18.613016,1,149
69.18907,0.7511,18.393105,1,150
69.88034,0.7511,18.179993,1,151
70.97937,0.75110006,18.179998,1,152
71.578,0.7511,18.179998,1,153
71.578,0.7511,18.179998,1,154
71.578,0.7511,18.179998,1,155
71.578,0.7511,18.179998,1,156
71.578,0.7511,18.179998,1,157
71.578,0.7511,18.179998,1,158
71.578,0.7511,18.179998,1,159
71.578,0.7511,18.179998,1,160
71.70642,0.7511,17.696798,1,161
72.62394,0.7511,18.09438,1,162
73.623276,0.7511,18.129227,1,163
74.62262,0.7511,18.164074,1,164
75.621826,0.7511,18.179996,1,165
76.51787,0.7511,18.179996,1,166
76.51787,0.7511,18.179996,1,167
76.51787,0.7511,18.179996,1,168
76.51787,0.7511,18.179996,1,169
76.51787,0.7511,18.179996,1,170
76.51787,0.7511,18.179996,1,171
76.51787,0.7511,18.179996,1,172
76.51787,0.7511,18.179996,1,173
76.51787,0.7511,18.179996,1,174
76.51787,0.7511,18.179996,1,175
76.519325,0.7511,18.080011,1,176
77.518524,0.75110006,18.118807,1,177
78.51772,0.75110006,18.1576,1,178
79.61666,0.75110006,18.179996,1,179
80.4119,0.7511,18.179996,1,180
80.4119,0.7511,18.179996,1,181
80.4119,0.7511,18.179996,1,182
80.4119,0.7511,18.179996,1,183
80.4119,0.7511,18.179996,1,184
80.4119,0.7511,18.179996,1,185
80.4119,0.7511,18.179996,1,186
80.4119,0.7511,18.179996,1,187
80.4119,0.7511,18.179996,1,188
80.4119,0.7511,18.179996,1,189
80.4119,0.7511,18.179996,1,190
80.4119,0.7511,18.179996,1,191
80.413376,0.7511,18.080013,1,192
81.41255,0.7511,18.119322,1,193
82.51165,0.75110006,18.162563,1,194
83.510635,0.75110006,18.179996,1,195
84.20684,0.7511,18.179996,1,196
84.20684,0.7511,18.179996,1,197
84.20684,0.7511,18.179996,1,198
84.20684,0.7511,18.179996,1,199
84.20684,0.7511,18.179996,1,200
84.20684,0.7511,18.179996,1,201
84.20684,0.7511,18.179996,1,202
84.20684,0.7511,18.179996,1,203
84.20684,0.7511,18.179996,1,204
84.20684,0.7511,18.179996,1,205
84.14733,0.7511,18.09964,1,206
84.993835,0.75110006,17.567358,1,207
85.20267,0.7511,17.3752,1,208
85.920265,0.7511001,16.701138,1,209
86.57722,0.75110006,15.985118,1,210
87.01368,0.7511,15.573458,1,211
87.01368,0.7511,15.573458,1,212
87.01368,0.7511,15.573458,1,213
87.01368,0.7511,15.573458,1,214
87.01368,0.7511,15.573458,1,215
87.01368,0.7511,15.573458,1,216
87.01368,0.7511,15.573458,1,217
87.01368,0.7511,15.573458,1,218
87.01368,0.7511,15.573458,1,219
